City,City/Neighborhood,Zipcode,Date,Month,Year,Price Index,Median Household Income Last_12,City Park Scores,Distance to Nearest Beach (Km),Crime Data City Level (Arrest Disposition),Disneyland Resort historical attendance data,Knott's Berry Farm historical attendance data,Distance from Disneyland (km),Distance from Knott's Berry Farm (km),Distance from Irvine Spectrum (km),Nearest Beach Name (Need to One Hot Encode)_Aliso Beach,Nearest Beach Name (Need to One Hot Encode)_Bolsa Chica State Beach,Nearest Beach Name (Need to One Hot Encode)_Corona Del Mar State Beach,Nearest Beach Name (Need to One Hot Encode)_Crystal Cove State Beach,Nearest Beach Name (Need to One Hot Encode)_Dana Point Harbor,Nearest Beach Name (Need to One Hot Encode)_Doheney State Beach,Nearest Beach Name (Need to One Hot Encode)_Fisherman's Cove,Nearest Beach Name (Need to One Hot Encode)_Huntington City Beach,Nearest Beach Name (Need to One Hot Encode)_Huntington State Beach,Nearest Beach Name (Need to One Hot Encode)_Laguna Main Beach,Nearest Beach Name (Need to One Hot Encode)_Newport Beach Municipal Beach,Nearest Beach Name (Need to One Hot Encode)_Seal beach municipal pier,Nearest Beach Name (Need to One Hot Encode)_Sunset beach,Nearest Beach Name (Need to One Hot Encode)_Surfside Beach,Nearest Beach Name (Need to One Hot Encode)_T street Beach,Nearest Beach Name (Need to One Hot Encode)_Thalia Street Beach,Nearest Beach Name (Need to One Hot Encode)_West Street Beach
Aliso Viejo,Aliso Viejo,92656,2023-11-30,11,2023,921813.9065,,1.95,6.1427,421,27250000,4228000,32.43160688,40.11288891,8.139576748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Aliso Viejo,Aliso Viejo,92656,2023-12-31,12,2023,926903.7143,,1.95,6.1427,421,27250000,4228000,32.43160688,40.11288891,8.139576748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Anaheim,Anaheim,92805,2014-01-31,1,2014,433969.8951,52557,1.5,16.9294,9320,27047000,3683000,2.75789042,8.335448831,28.70623344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim Hills,92807,2014-01-31,1,2014,595503.62,94165,1.5,30.3336,9320,27047000,3683000,16.27563128,23.54085125,23.6109725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim Resort,92802,2014-01-31,1,2014,373079.0868,52289,1.5,14.2885,9320,27047000,3683000,2.843306277,11.01853092,24.36125662,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Northeast Anaheim,92805,2014-01-31,1,2014,421893.5184,52557,1.5,20.6149,9320,27047000,3683000,5.861496589,12.20999752,27.29891455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Northwest Anaheim,92801,2014-01-31,1,2014,338371.4253,47348,1.5,15.5837,9320,27047000,3683000,5.060521478,4.59340432,32.04947375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Platinum Triangle,92801,2014-01-31,1,2014,326717.3145,47348,1.5,16.4385,9320,27047000,3683000,2.918446414,11.58886965,24.39964781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Southeast Anaheim,92806,2014-01-31,1,2014,416720.8932,58116,1.5,17.198,9320,27047000,3683000,2.745902191,11.03040591,25.53208179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Southwest Anaheim,92804,2014-01-31,1,2014,411121.0368,53080,1.5,11.2978,9320,27047000,3683000,4.196855583,5.809177432,29.61338037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,The Colony,92808,2014-01-31,1,2014,397336.6134,106892,1.5,16.9428,9320,27047000,3683000,2.761347134,8.354035761,28.69433041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,West Anaheim,92802,2014-01-31,1,2014,396405.0846,52289,1.5,11.984,9320,27047000,3683000,4.046004485,5.272906276,30.05449403,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim,92805,2014-02-28,2,2014,436111.8045,52557,1.5,16.9294,9320,27047000,3683000,2.75789042,8.335448831,28.70623344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim Hills,92807,2014-02-28,2,2014,599200.1858,94165,1.5,30.3336,9320,27047000,3683000,16.27563128,23.54085125,23.6109725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim Resort,92802,2014-02-28,2,2014,375876.7474,52289,1.5,14.2885,9320,27047000,3683000,2.843306277,11.01853092,24.36125662,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Northeast Anaheim,92805,2014-02-28,2,2014,423897.6497,52557,1.5,20.6149,9320,27047000,3683000,5.861496589,12.20999752,27.29891455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Northwest Anaheim,92801,2014-02-28,2,2014,340914.8195,47348,1.5,15.5837,9320,27047000,3683000,5.060521478,4.59340432,32.04947375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Platinum Triangle,92801,2014-02-28,2,2014,328183.3241,47348,1.5,16.4385,9320,27047000,3683000,2.918446414,11.58886965,24.39964781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Southeast Anaheim,92806,2014-02-28,2,2014,418873.5835,58116,1.5,17.198,9320,27047000,3683000,2.745902191,11.03040591,25.53208179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Southwest Anaheim,92804,2014-02-28,2,2014,412865.701,53080,1.5,11.2978,9320,27047000,3683000,4.196855583,5.809177432,29.61338037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,The Colony,92808,2014-02-28,2,2014,399184.471,106892,1.5,16.9428,9320,27047000,3683000,2.761347134,8.354035761,28.69433041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,West Anaheim,92802,2014-02-28,2,2014,398206.9998,52289,1.5,11.984,9320,27047000,3683000,4.046004485,5.272906276,30.05449403,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim,92805,2014-03-31,3,2014,437989.0031,52557,1.5,16.9294,9320,27047000,3683000,2.75789042,8.335448831,28.70623344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim Hills,92807,2014-03-31,3,2014,602764.992,94165,1.5,30.3336,9320,27047000,3683000,16.27563128,23.54085125,23.6109725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim Resort,92802,2014-03-31,3,2014,378720.8959,52289,1.5,14.2885,9320,27047000,3683000,2.843306277,11.01853092,24.36125662,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Northeast Anaheim,92805,2014-03-31,3,2014,425643.2733,52557,1.5,20.6149,9320,27047000,3683000,5.861496589,12.20999752,27.29891455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Northwest Anaheim,92801,2014-03-31,3,2014,343500.7132,47348,1.5,15.5837,9320,27047000,3683000,5.060521478,4.59340432,32.04947375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Platinum Triangle,92801,2014-03-31,3,2014,331278.2968,47348,1.5,16.4385,9320,27047000,3683000,2.918446414,11.58886965,24.39964781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Southeast Anaheim,92806,2014-03-31,3,2014,420744.8956,58116,1.5,17.198,9320,27047000,3683000,2.745902191,11.03040591,25.53208179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Southwest Anaheim,92804,2014-03-31,3,2014,414129.5905,53080,1.5,11.2978,9320,27047000,3683000,4.196855583,5.809177432,29.61338037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,The Colony,92808,2014-03-31,3,2014,400768.934,106892,1.5,16.9428,9320,27047000,3683000,2.761347134,8.354035761,28.69433041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,West Anaheim,92802,2014-03-31,3,2014,399646.2357,52289,1.5,11.984,9320,27047000,3683000,4.046004485,5.272906276,30.05449403,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim,92805,2014-04-30,4,2014,440156.1292,52557,1.5,16.9294,9320,27047000,3683000,2.75789042,8.335448831,28.70623344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim Hills,92807,2014-04-30,4,2014,606656.5036,94165,1.5,30.3336,9320,27047000,3683000,16.27563128,23.54085125,23.6109725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim Resort,92802,2014-04-30,4,2014,381901.1886,52289,1.5,14.2885,9320,27047000,3683000,2.843306277,11.01853092,24.36125662,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Northeast Anaheim,92805,2014-04-30,4,2014,427744.4858,52557,1.5,20.6149,9320,27047000,3683000,5.861496589,12.20999752,27.29891455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Northwest Anaheim,92801,2014-04-30,4,2014,346143.5652,47348,1.5,15.5837,9320,27047000,3683000,5.060521478,4.59340432,32.04947375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Platinum Triangle,92801,2014-04-30,4,2014,335598.6856,47348,1.5,16.4385,9320,27047000,3683000,2.918446414,11.58886965,24.39964781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Southeast Anaheim,92806,2014-04-30,4,2014,422697.4011,58116,1.5,17.198,9320,27047000,3683000,2.745902191,11.03040591,25.53208179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Southwest Anaheim,92804,2014-04-30,4,2014,415837.6548,53080,1.5,11.2978,9320,27047000,3683000,4.196855583,5.809177432,29.61338037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,The Colony,92808,2014-04-30,4,2014,402966.9388,106892,1.5,16.9428,9320,27047000,3683000,2.761347134,8.354035761,28.69433041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,West Anaheim,92802,2014-04-30,4,2014,401489.6361,52289,1.5,11.984,9320,27047000,3683000,4.046004485,5.272906276,30.05449403,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim,92805,2014-05-31,5,2014,442290.6227,52557,1.5,16.9294,9320,27047000,3683000,2.75789042,8.335448831,28.70623344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim Hills,92807,2014-05-31,5,2014,609949.2996,94165,1.5,30.3336,9320,27047000,3683000,16.27563128,23.54085125,23.6109725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim Resort,92802,2014-05-31,5,2014,384938.1448,52289,1.5,14.2885,9320,27047000,3683000,2.843306277,11.01853092,24.36125662,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Northeast Anaheim,92805,2014-05-31,5,2014,430011.103,52557,1.5,20.6149,9320,27047000,3683000,5.861496589,12.20999752,27.29891455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Northwest Anaheim,92801,2014-05-31,5,2014,348841.1213,47348,1.5,15.5837,9320,27047000,3683000,5.060521478,4.59340432,32.04947375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Platinum Triangle,92801,2014-05-31,5,2014,339532.3037,47348,1.5,16.4385,9320,27047000,3683000,2.918446414,11.58886965,24.39964781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Southeast Anaheim,92806,2014-05-31,5,2014,424490.7812,58116,1.5,17.198,9320,27047000,3683000,2.745902191,11.03040591,25.53208179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Southwest Anaheim,92804,2014-05-31,5,2014,417903.4425,53080,1.5,11.2978,9320,27047000,3683000,4.196855583,5.809177432,29.61338037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,The Colony,92808,2014-05-31,5,2014,405745.7507,106892,1.5,16.9428,9320,27047000,3683000,2.761347134,8.354035761,28.69433041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,West Anaheim,92802,2014-05-31,5,2014,403470.6705,52289,1.5,11.984,9320,27047000,3683000,4.046004485,5.272906276,30.05449403,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim,92805,2014-06-30,6,2014,444041.7095,52557,1.5,16.9294,9320,27047000,3683000,2.75789042,8.335448831,28.70623344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim Hills,92807,2014-06-30,6,2014,611280.3085,94165,1.5,30.3336,9320,27047000,3683000,16.27563128,23.54085125,23.6109725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim Resort,92802,2014-06-30,6,2014,386829.5514,52289,1.5,14.2885,9320,27047000,3683000,2.843306277,11.01853092,24.36125662,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Northeast Anaheim,92805,2014-06-30,6,2014,431565.9227,52557,1.5,20.6149,9320,27047000,3683000,5.861496589,12.20999752,27.29891455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Northwest Anaheim,92801,2014-06-30,6,2014,350830.7796,47348,1.5,15.5837,9320,27047000,3683000,5.060521478,4.59340432,32.04947375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Platinum Triangle,92801,2014-06-30,6,2014,342310.3348,47348,1.5,16.4385,9320,27047000,3683000,2.918446414,11.58886965,24.39964781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Southeast Anaheim,92806,2014-06-30,6,2014,425928.5576,58116,1.5,17.198,9320,27047000,3683000,2.745902191,11.03040591,25.53208179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Southwest Anaheim,92804,2014-06-30,6,2014,420156.041,53080,1.5,11.2978,9320,27047000,3683000,4.196855583,5.809177432,29.61338037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,The Colony,92808,2014-06-30,6,2014,408021.7135,106892,1.5,16.9428,9320,27047000,3683000,2.761347134,8.354035761,28.69433041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,West Anaheim,92802,2014-06-30,6,2014,405338.8494,52289,1.5,11.984,9320,27047000,3683000,4.046004485,5.272906276,30.05449403,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim,92805,2014-07-31,7,2014,445710.9508,52557,1.5,16.9294,9320,27047000,3683000,2.75789042,8.335448831,28.70623344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim Hills,92807,2014-07-31,7,2014,611613.5213,94165,1.5,30.3336,9320,27047000,3683000,16.27563128,23.54085125,23.6109725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim Resort,92802,2014-07-31,7,2014,388613.0993,52289,1.5,14.2885,9320,27047000,3683000,2.843306277,11.01853092,24.36125662,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Northeast Anaheim,92805,2014-07-31,7,2014,433014.2798,52557,1.5,20.6149,9320,27047000,3683000,5.861496589,12.20999752,27.29891455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Northwest Anaheim,92801,2014-07-31,7,2014,352736.8003,47348,1.5,15.5837,9320,27047000,3683000,5.060521478,4.59340432,32.04947375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Platinum Triangle,92801,2014-07-31,7,2014,343457.4087,47348,1.5,16.4385,9320,27047000,3683000,2.918446414,11.58886965,24.39964781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Southeast Anaheim,92806,2014-07-31,7,2014,427476.352,58116,1.5,17.198,9320,27047000,3683000,2.745902191,11.03040591,25.53208179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Southwest Anaheim,92804,2014-07-31,7,2014,422407.7057,53080,1.5,11.2978,9320,27047000,3683000,4.196855583,5.809177432,29.61338037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,The Colony,92808,2014-07-31,7,2014,410081.8151,106892,1.5,16.9428,9320,27047000,3683000,2.761347134,8.354035761,28.69433041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,West Anaheim,92802,2014-07-31,7,2014,407111.7138,52289,1.5,11.984,9320,27047000,3683000,4.046004485,5.272906276,30.05449403,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim,92805,2014-08-31,8,2014,447569.4193,52557,1.5,16.9294,9320,27047000,3683000,2.75789042,8.335448831,28.70623344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim Hills,92807,2014-08-31,8,2014,611374.6856,94165,1.5,30.3336,9320,27047000,3683000,16.27563128,23.54085125,23.6109725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim Resort,92802,2014-08-31,8,2014,390214.396,52289,1.5,14.2885,9320,27047000,3683000,2.843306277,11.01853092,24.36125662,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Northeast Anaheim,92805,2014-08-31,8,2014,434697.0399,52557,1.5,20.6149,9320,27047000,3683000,5.861496589,12.20999752,27.29891455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Northwest Anaheim,92801,2014-08-31,8,2014,354623.753,47348,1.5,15.5837,9320,27047000,3683000,5.060521478,4.59340432,32.04947375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Platinum Triangle,92801,2014-08-31,8,2014,344345.342,47348,1.5,16.4385,9320,27047000,3683000,2.918446414,11.58886965,24.39964781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Southeast Anaheim,92806,2014-08-31,8,2014,429621.5002,58116,1.5,17.198,9320,27047000,3683000,2.745902191,11.03040591,25.53208179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Southwest Anaheim,92804,2014-08-31,8,2014,424932.0659,53080,1.5,11.2978,9320,27047000,3683000,4.196855583,5.809177432,29.61338037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,The Colony,92808,2014-08-31,8,2014,412006.5543,106892,1.5,16.9428,9320,27047000,3683000,2.761347134,8.354035761,28.69433041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,West Anaheim,92802,2014-08-31,8,2014,409037.9958,52289,1.5,11.984,9320,27047000,3683000,4.046004485,5.272906276,30.05449403,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim,92805,2014-09-30,9,2014,450767.3719,52557,1.5,16.9294,9320,27047000,3683000,2.75789042,8.335448831,28.70623344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim Hills,92807,2014-09-30,9,2014,613688.7807,94165,1.5,30.3336,9320,27047000,3683000,16.27563128,23.54085125,23.6109725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim Resort,92802,2014-09-30,9,2014,393362.2069,52289,1.5,14.2885,9320,27047000,3683000,2.843306277,11.01853092,24.36125662,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Northeast Anaheim,92805,2014-09-30,9,2014,438083.9951,52557,1.5,20.6149,9320,27047000,3683000,5.861496589,12.20999752,27.29891455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Northwest Anaheim,92801,2014-09-30,9,2014,358013.3507,47348,1.5,15.5837,9320,27047000,3683000,5.060521478,4.59340432,32.04947375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Platinum Triangle,92801,2014-09-30,9,2014,345631.0595,47348,1.5,16.4385,9320,27047000,3683000,2.918446414,11.58886965,24.39964781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Southeast Anaheim,92806,2014-09-30,9,2014,432897.0892,58116,1.5,17.198,9320,27047000,3683000,2.745902191,11.03040591,25.53208179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Southwest Anaheim,92804,2014-09-30,9,2014,428577.4286,53080,1.5,11.2978,9320,27047000,3683000,4.196855583,5.809177432,29.61338037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,The Colony,92808,2014-09-30,9,2014,415111.6449,106892,1.5,16.9428,9320,27047000,3683000,2.761347134,8.354035761,28.69433041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,West Anaheim,92802,2014-09-30,9,2014,412046.3556,52289,1.5,11.984,9320,27047000,3683000,4.046004485,5.272906276,30.05449403,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim,92805,2014-10-31,10,2014,454074.7355,52557,1.5,16.9294,9320,27047000,3683000,2.75789042,8.335448831,28.70623344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim Hills,92807,2014-10-31,10,2014,616500.554,94165,1.5,30.3336,9320,27047000,3683000,16.27563128,23.54085125,23.6109725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim Resort,92802,2014-10-31,10,2014,396558.7945,52289,1.5,14.2885,9320,27047000,3683000,2.843306277,11.01853092,24.36125662,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Northeast Anaheim,92805,2014-10-31,10,2014,441893.6782,52557,1.5,20.6149,9320,27047000,3683000,5.861496589,12.20999752,27.29891455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Northwest Anaheim,92801,2014-10-31,10,2014,361538.0405,47348,1.5,15.5837,9320,27047000,3683000,5.060521478,4.59340432,32.04947375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Platinum Triangle,92801,2014-10-31,10,2014,348242.9381,47348,1.5,16.4385,9320,27047000,3683000,2.918446414,11.58886965,24.39964781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Southeast Anaheim,92806,2014-10-31,10,2014,436387.1157,58116,1.5,17.198,9320,27047000,3683000,2.745902191,11.03040591,25.53208179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Southwest Anaheim,92804,2014-10-31,10,2014,432193.1696,53080,1.5,11.2978,9320,27047000,3683000,4.196855583,5.809177432,29.61338037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,The Colony,92808,2014-10-31,10,2014,418297.3432,106892,1.5,16.9428,9320,27047000,3683000,2.761347134,8.354035761,28.69433041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,West Anaheim,92802,2014-10-31,10,2014,415027.1244,52289,1.5,11.984,9320,27047000,3683000,4.046004485,5.272906276,30.05449403,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim,92805,2014-11-30,11,2014,457839.9012,52557,1.5,16.9294,9320,27047000,3683000,2.75789042,8.335448831,28.70623344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim Hills,92807,2014-11-30,11,2014,621542.5435,94165,1.5,30.3336,9320,27047000,3683000,16.27563128,23.54085125,23.6109725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim Resort,92802,2014-11-30,11,2014,399957.8256,52289,1.5,14.2885,9320,27047000,3683000,2.843306277,11.01853092,24.36125662,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Northeast Anaheim,92805,2014-11-30,11,2014,446163.3873,52557,1.5,20.6149,9320,27047000,3683000,5.861496589,12.20999752,27.29891455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Northwest Anaheim,92801,2014-11-30,11,2014,365448.4254,47348,1.5,15.5837,9320,27047000,3683000,5.060521478,4.59340432,32.04947375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Platinum Triangle,92801,2014-11-30,11,2014,350577.5485,47348,1.5,16.4385,9320,27047000,3683000,2.918446414,11.58886965,24.39964781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Southeast Anaheim,92806,2014-11-30,11,2014,439896.2703,58116,1.5,17.198,9320,27047000,3683000,2.745902191,11.03040591,25.53208179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Southwest Anaheim,92804,2014-11-30,11,2014,435971.1848,53080,1.5,11.2978,9320,27047000,3683000,4.196855583,5.809177432,29.61338037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,The Colony,92808,2014-11-30,11,2014,421614.009,106892,1.5,16.9428,9320,27047000,3683000,2.761347134,8.354035761,28.69433041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,West Anaheim,92802,2014-11-30,11,2014,418641.1728,52289,1.5,11.984,9320,27047000,3683000,4.046004485,5.272906276,30.05449403,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim,92805,2014-12-31,12,2014,461144.6494,52557,1.5,16.9294,9320,27047000,3683000,2.75789042,8.335448831,28.70623344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim Hills,92807,2014-12-31,12,2014,626155.7492,94165,1.5,30.3336,9320,27047000,3683000,16.27563128,23.54085125,23.6109725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Anaheim Resort,92802,2014-12-31,12,2014,402365.5366,52289,1.5,14.2885,9320,27047000,3683000,2.843306277,11.01853092,24.36125662,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Northeast Anaheim,92805,2014-12-31,12,2014,449940.1644,52557,1.5,20.6149,9320,27047000,3683000,5.861496589,12.20999752,27.29891455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Northwest Anaheim,92801,2014-12-31,12,2014,368788.8032,47348,1.5,15.5837,9320,27047000,3683000,5.060521478,4.59340432,32.04947375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Platinum Triangle,92801,2014-12-31,12,2014,352339.1639,47348,1.5,16.4385,9320,27047000,3683000,2.918446414,11.58886965,24.39964781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Southeast Anaheim,92806,2014-12-31,12,2014,443012.0969,58116,1.5,17.198,9320,27047000,3683000,2.745902191,11.03040591,25.53208179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaheim,Southwest Anaheim,92804,2014-12-31,12,2014,439120.7634,53080,1.5,11.2978,9320,27047000,3683000,4.196855583,5.809177432,29.61338037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
