ZipCode,median_household_income_last_12,Year
95709,63990,2022
95713,66743,2022
95714,51683,2022
95715,60938,2022
95717,61667,2022
95720,47917,2022
95721,,2022
95722,73292,2022
95724,,2022
95726,57753,2022
95728,39211,2022
95735,45417,2022
95736,85655,2022
95742,93347,2022
95746,127637,2022
95747,84706,2022
95757,87795,2022
95758,72276,2022
95762,116109,2022
95765,87694,2022
95776,61367,2022
95811,37244,2022
95814,29393,2022
95815,32557,2022
95816,48156,2022
95817,35798,2022
95818,59042,2022
95819,80328,2022
95820,41609,2022
95821,42488,2022
95822,47627,2022
95823,39611,2022
95824,31058,2022
95825,38630,2022
95826,52500,2022
95827,55565,2022
95828,52205,2022
95829,73843,2022
95830,94605,2022
95831,67008,2022
95832,39554,2022
95833,55486,2022
95834,55280,2022
95835,83862,2022
95837,153462,2022
95838,39918,2022
95841,40127,2022
95842,46803,2022
95843,70849,2022
95864,83245,2022
95901,43513,2022
95903,36836,2022
95910,30139,2022
95912,51406,2022
95914,47446,2022
95915,10550,2022
95916,34479,2022
95917,42532,2022
95918,83906,2022
95919,46184,2022
95920,38421,2022
95922,34265,2022
95923,29792,2022
95925,70472,2022
95926,39266,2022
95928,41783,2022
95930,,2022
95932,50901,2022
95934,35234,2022
95935,54659,2022
95936,-2500,2022
95937,48561,2022
95938,67074,2022
95939,25250,2022
95941,58333,2022
95942,47917,2022
95943,48854,2022
95944,72794,2022
95945,45972,2022
95946,65758,2022
95947,30547,2022
95948,39846,2022
95949,64043,2022
95950,32083,2022
95951,33281,2022
95953,44566,2022
95954,38734,2022
95955,43869,2022
95956,31667,2022
95957,59167,2022
95959,56114,2022
95960,42000,2022
95961,44960,2022
95962,90000,2022
95963,44260,2022
95965,36309,2022
95966,44123,2022
95968,48723,2022
95969,42423,2022
95970,54375,2022
95971,52508,2022
95973,53073,2022
95974,,2022
95975,39436,2022
95977,72778,2022
95978,-2500,2022
95979,31181,2022
95981,43281,2022
95982,67689,2022
95983,26307,2022
95984,126250,2022
95986,,2022
95987,49474,2022
95988,44105,2022
95991,42009,2022
95993,61368,2022
96001,48067,2022
96002,44003,2022
96003,43024,2022
96006,52650,2022
96007,38623,2022
96008,39743,2022
96009,51513,2022
96010,33500,2022
96011,12431,2022
96013,33958,2022
96014,24018,2022
96015,41071,2022
96016,57115,2022
96017,31875,2022
96019,43263,2022
96020,42794,2022
96021,39041,2022
96022,49975,2022
96023,33958,2022
96024,42300,2022
96025,33500,2022
96027,42242,2022
96028,38865,2022
96029,61111,2022
96031,13750,2022
96032,44158,2022
96033,31417,2022
96034,30000,2022
96035,38320,2022
96037,45335,2022
96038,32000,2022
96039,25792,2022
96040,56250,2022
96041,35167,2022
96044,27143,2022
96046,24479,2022
96047,33571,2022
96048,32269,2022
96049,18500,2022
96050,28088,2022
96051,68977,2022
96052,39938,2022
96054,33438,2022
96055,34741,2022
96056,38359,2022
96057,39750,2022
96058,30259,2022
96059,45188,2022
96061,57188,2022
96062,60938,2022
96063,65729,2022
96064,40625,2022
96065,28889,2022
96067,43929,2022
96068,33750,2022
96069,41833,2022
96071,38274,2022
96073,73893,2022
96074,37917,2022
96075,22778,2022
96076,30962,2022
96080,37445,2022
96084,25994,2022
96085,27000,2022
96086,34141,2022
96087,38859,2022
96088,44643,2022
96090,36786,2022
96091,29625,2022
96092,83092,2022
96093,44870,2022
96094,41463,2022
96096,46538,2022
96097,35588,2022
96101,35081,2022
96103,65278,2022
96104,34265,2022
96105,47843,2022
96106,45511,2022
96107,49306,2022
96108,,2022
96109,29522,2022
96110,23125,2022
96111,26983,2022
96112,23250,2022
96113,45644,2022
96114,72426,2022
96115,29318,2022
96116,36107,2022
96117,46528,2022
96118,50536,2022
96119,45833,2022
96120,59821,2022
96121,61250,2022
96122,36803,2022
96123,25000,2022
96124,100466,2022
96125,113750,2022
96126,12120,2022
96128,62700,2022
96129,101071,2022
96130,53549,2022
96132,51250,2022
96133,27591,2022
96134,33813,2022
96135,,2022
96136,78000,2022
96137,50764,2022
96140,61027,2022
96141,69479,2022
96142,62865,2022
96143,42822,2022
96145,71318,2022
96146,68750,2022
96148,73839,2022
96150,46715,2022
96155,,2022
96161,70648,2022
97635,47143,2022
89010,45893,2021
89019,35825,2021
89060,39211,2021
89061,44722,2021
89439,62008,2021
90001,36386,2021
90002,31810,2021
90003,28334,2021
90004,37839,2021
90005,32955,2021
90006,29594,2021
90007,22049,2021
90008,37798,2021
90010,50288,2021
90011,30118,2021
90012,25028,2021
90013,16284,2021
90014,12015,2021
90015,25911,2021
90016,35858,2021
90017,21050,2021
90018,35126,2021
90019,40727,2021
90020,39103,2021
90021,13576,2021
90022,37262,2021
90023,33340,2021
90024,67151,2021
90025,71947,2021
90026,45560,2021
90027,47980,2021
90028,31415,2021
90029,36281,2021
90031,34597,2021
90032,44759,2021
90033,29524,2021
90034,57577,2021
90035,70273,2021
90036,72981,2021
90037,28377,2021
90038,34723,2021
90039,64533,2021
90040,48610,2021
90041,62700,2021
90042,53283,2021
90043,42379,2021
90044,29459,2021
90045,80311,2021
90046,51929,2021
90047,43538,2021
90048,77855,2021
90049,113158,2021
90056,91288,2021
90057,27155,2021
90058,16972,2021
90059,32455,2021
90061,34263,2021
90062,34051,2021
90063,38691,2021
90064,79038,2021
90065,56090,2021
90066,64445,2021
90067,94107,2021
90068,72821,2021
90069,74262,2021
90071,,2021
90073,,2021
90077,184338,2021
90079,,2021
90089,9219,2021
90090,,2021
90094,86579,2021
90095,,2021
90201,38482,2021
90210,129539,2021
90211,74212,2021
90212,78575,2021
90220,42974,2021
90221,43184,2021
90222,42622,2021
90230,68870,2021
90232,70341,2021
90240,69032,2021
90241,57846,2021
90242,56831,2021
90245,88486,2021
90247,41560,2021
90248,58692,2021
90249,57281,2021
90250,47411,2021
90254,102289,2021
90255,37274,2021
90260,51864,2021
90262,43889,2021
90263,,2021
90265,127059,2021
90266,132752,2021
90270,38155,2021
90272,158381,2021
90274,153621,2021
90275,116708,2021
90277,92577,2021
90278,100776,2021
90280,41990,2021
90290,128750,2021
90291,74046,2021
90292,100361,2021
90293,92664,2021
90301,38115,2021
90302,43835,2021
90303,42707,2021
90304,36732,2021
90305,65029,2021
90401,54702,2021
90402,135081,2021
90403,71184,2021
90404,55064,2021
90405,77642,2021
90501,57261,2021
90502,65243,2021
90503,75102,2021
90504,71223,2021
90505,77519,2021
90506,,2021
90601,69857,2021
90602,51789,2021
90603,83821,2021
90604,65109,2021
90605,71592,2021
90606,60381,2021
90620,74804,2021
90621,54607,2021
90623,84218,2021
90630,83360,2021
90631,66985,2021
90638,81692,2021
90640,52206,2021
90650,60090,2021
90660,55676,2021
90670,53694,2021
90680,53774,2021
90701,58534,2021
90703,87522,2021
90704,49142,2021
90706,50244,2021
90710,56565,2021
90712,82337,2021
90713,85131,2021
90715,68120,2021
90716,42770,2021
90717,59856,2021
90720,90000,2021
90723,42831,2021
90731,49226,2021
90732,91979,2021
90740,50648,2021
90742,69617,2021
90743,100357,2021
90744,40792,2021
90745,69330,2021
90746,76692,2021
90747,,2021
90755,70236,2021
90802,45094,2021
90803,70007,2021
90804,43489,2021
90805,44244,2021
90806,41932,2021
90807,68254,2021
90808,93787,2021
90810,51123,2021
90813,30622,2021
90814,54606,2021
90815,88024,2021
90822,,2021
90831,,2021
91001,86357,2021
91006,81660,2021
91007,70455,2021
91008,103490,2021
91010,62563,2021
91011,147481,2021
91016,67787,2021
91020,68898,2021
91024,84487,2021
91030,84914,2021
91040,73260,2021
91042,57922,2021
91046,22656,2021
91101,55305,2021
91103,58287,2021
91104,65458,2021
91105,116687,2021
91106,65424,2021
91107,81294,2021
91108,157535,2021
91201,47850,2021
91202,69265,2021
91203,40853,2021
91204,40050,2021
91205,36741,2021
91206,55364,2021
91207,87634,2021
91208,89663,2021
91210,76250,2021
91214,87249,2021
91301,108357,2021
91302,126958,2021
91303,46599,2021
91304,58423,2021
91306,60506,2021
91307,90785,2021
91311,78646,2021
91316,59522,2021
91320,104644,2021
91321,58130,2021
91324,63369,2021
91325,60033,2021
91326,102602,2021
91330,,2021
91331,49842,2021
91335,53842,2021
91340,51428,2021
91342,61648,2021
91343,53417,2021
91344,77642,2021
91345,62518,2021
91350,99876,2021
91351,74649,2021
91352,48632,2021
91354,104574,2021
91355,86721,2021
91356,69875,2021
91360,91105,2021
91361,103466,2021
91362,108435,2021
91364,98206,2021
91367,80291,2021
91371,,2021
91377,128618,2021
91381,112399,2021
91384,98330,2021
91387,83102,2021
91390,113537,2021
91401,47776,2021
91402,41467,2021
91403,76727,2021
91405,37324,2021
91406,50178,2021
91411,43695,2021
91423,73947,2021
91436,138676,2021
91501,62051,2021
91502,40515,2021
91504,71433,2021
91505,72924,2021
91506,74444,2021
91601,49784,2021
91602,65475,2021
91604,86475,2021
91605,42685,2021
91606,42191,2021
91607,59947,2021
91608,,2021
91701,80310,2021
91702,56190,2021
91706,51963,2021
91708,125515,2021
91709,101905,2021
91710,72705,2021
91711,82623,2021
91722,68267,2021
91723,62823,2021
91724,81585,2021
91730,63151,2021
91731,38551,2021
91732,44961,2021
91733,42191,2021
91737,97731,2021
91739,101071,2021
91740,70673,2021
91741,82831,2021
91744,55920,2021
91745,72601,2021
91746,62602,2021
91748,62495,2021
91750,78455,2021
91752,63551,2021
91754,51164,2021
91755,52458,2021
91759,71667,2021
91761,62191,2021
91762,52565,2021
91763,51016,2021
91764,52115,2021
91765,92627,2021
91766,50873,2021
91767,51336,2021
91768,50670,2021
91770,49477,2021
91773,74351,2021
91775,77352,2021
91776,52109,2021
91780,66750,2021
91784,100759,2021
91786,55964,2021
91789,90637,2021
91790,66459,2021
91791,72578,2021
91792,68682,2021
91801,49996,2021
91803,57480,2021
91901,77064,2021
91902,78187,2021
91905,80375,2021
91906,57917,2021
91910,56510,2021
91911,48386,2021
91913,89737,2021
91914,105462,2021
91915,94812,2021
91916,54929,2021
91917,60385,2021
91931,40662,2021
91932,45480,2021
91934,87628,2021
91935,101336,2021
91941,71528,2021
91942,52752,2021
91945,50512,2021
91948,35179,2021
91950,37072,2021
91962,75737,2021
91963,36393,2021
91977,61656,2021
91978,72579,2021
91980,,2021
92003,77042,2021
92004,41064,2021
92007,87857,2021
92008,62957,2021
92009,101170,2021
92010,87442,2021
92011,96329,2021
92014,126901,2021
92019,75715,2021
92020,49444,2021
92021,52909,2021
92024,88615,2021
92025,45998,2021
92026,58196,2021
92027,56857,2021
92028,66508,2021
92029,75304,2021
92036,65670,2021
92037,96519,2021
92040,65128,2021
92054,51105,2021
92055,47197,2021
92056,70057,2021
92057,70256,2021
92058,49986,2021
92059,92703,2021
92060,76250,2021
92061,51354,2021
92064,94724,2021
92065,77594,2021
92066,41779,2021
92067,148245,2021
92069,53060,2021
92070,51488,2021
92071,69828,2021
92075,84893,2021
92078,58367,2021
92081,60818,2021
92082,77264,2021
92083,48118,2021
92084,52293,2021
92086,38828,2021
92091,96932,2021
92101,52602,2021
92102,39258,2021
92103,58292,2021
92104,46888,2021
92105,35564,2021
92106,82762,2021
92107,60673,2021
92108,63826,2021
92109,63474,2021
92110,56166,2021
92111,56641,2021
92113,28437,2021
92114,54614,2021
92115,43567,2021
92116,51117,2021
92117,64690,2021
92118,93777,2021
92119,70536,2021
92120,79958,2021
92121,102391,2021
92122,72671,2021
92123,69962,2021
92124,76449,2021
92126,81266,2021
92127,117016,2021
92128,89657,2021
92129,106153,2021
92130,124229,2021
92131,127009,2021
92132,,2021
92134,,2021
92135,,2021
92139,61446,2021
92140,,2021
92145,218094,2021
92147,,2021
92154,55085,2021
92155,,2021
92173,36048,2021
92201,43415,2021
92203,76695,2021
92210,110948,2021
92211,62495,2021
92220,38397,2021
92222,,2021
92223,61716,2021
92225,43117,2021
92227,38565,2021
92230,30288,2021
92231,35992,2021
92233,35952,2021
92234,45088,2021
92236,43750,2021
92239,57083,2021
92240,34700,2021
92241,38765,2021
92242,29911,2021
92243,39754,2021
92249,52668,2021
92250,46359,2021
92251,56192,2021
92252,43718,2021
92253,78150,2021
92254,26661,2021
92256,38203,2021
92257,16218,2021
92258,25775,2021
92259,18750,2021
92260,50087,2021
92262,44760,2021
92264,46850,2021
92266,31509,2021
92267,,2021
92268,31645,2021
92270,76261,2021
92273,34432,2021
92274,31296,2021
92275,24871,2021
92276,43508,2021
92277,42544,2021
92278,88889,2021
92280,,2021
92281,28688,2021
92282,40811,2021
92283,23663,2021
92284,43874,2021
92285,22188,2021
92301,41643,2021
92304,,2021
92305,85682,2021
92307,58012,2021
92308,45979,2021
92309,33000,2021
92310,52798,2021
92311,48020,2021
92313,64337,2021
92314,41168,2021
92315,31541,2021
92316,49509,2021
92320,44286,2021
92321,60847,2021
92322,59657,2021
92324,43283,2021
92325,50811,2021
92327,34667,2021
92328,46061,2021
92332,26250,2021
92333,36250,2021
92335,44919,2021
92336,84492,2021
92337,69261,2021
92338,,2021
92339,76136,2021
92341,29000,2021
92342,62938,2021
92344,69508,2021
92345,46793,2021
92346,65156,2021
92347,31188,2021
92352,75593,2021
92354,62620,2021
92356,24821,2021
92358,65982,2021
92359,54620,2021
92363,30840,2021
92364,42750,2021
92365,36822,2021
92368,27049,2021
92371,50763,2021
92372,37988,2021
92373,72693,2021
92374,63658,2021
92376,45860,2021
92377,78777,2021
92378,48889,2021
92382,58304,2021
92384,31429,2021
92385,94286,2021
92386,41783,2021
92389,22188,2021
92391,37601,2021
92392,59547,2021
92394,54530,2021
92395,41041,2021
92397,79628,2021
92398,53718,2021
92399,60779,2021
92401,15047,2021
92404,36300,2021
92405,43756,2021
92407,55706,2021
92408,35462,2021
92410,30538,2021
92411,32508,2021
92501,49694,2021
92503,60347,2021
92504,56402,2021
92505,58758,2021
92506,80378,2021
92507,41807,2021
92508,97132,2021
92509,57039,2021
92518,69438,2021
92530,51619,2021
92532,85639,2021
92536,50401,2021
92539,43438,2021
92543,28346,2021
92544,46292,2021
92545,40748,2021
92548,39530,2021
92549,55495,2021
92551,57364,2021
92553,43730,2021
92555,75098,2021
92557,60901,2021
92561,79809,2021
92562,84359,2021
92563,80033,2021
92567,63021,2021
92570,42603,2021
92571,51870,2021
92582,58765,2021
92583,43014,2021
92584,73422,2021
92585,62679,2021
92586,36092,2021
92587,70629,2021
92590,41449,2021
92591,67731,2021
92592,86043,2021
92595,64326,2021
92596,82554,2021
92602,105587,2021
92603,128466,2021
92604,88242,2021
92606,91777,2021
92610,122694,2021
92612,71544,2021
92614,94442,2021
92617,31750,2021
92618,88823,2021
92620,107841,2021
92624,74223,2021
92625,112727,2021
92626,75674,2021
92627,58445,2021
92629,85068,2021
92630,85419,2021
92637,34789,2021
92646,85551,2021
92647,74579,2021
92648,82858,2021
92649,82859,2021
92651,99893,2021
92653,87131,2021
92655,46893,2021
92656,97807,2021
92657,155579,2021
92660,113054,2021
92661,101324,2021
92662,83929,2021
92663,89927,2021
92672,75392,2021
92673,118183,2021
92675,73373,2021
92676,96429,2021
92677,100480,2021
92678,152250,2021
92679,138826,2021
92683,56725,2021
92688,100388,2021
92691,95389,2021
92692,98022,2021
92694,133000,2021
92701,44846,2021
92703,54581,2021
92704,58186,2021
92705,80048,2021
92706,60574,2021
92707,60447,2021
92708,81250,2021
92780,64824,2021
92782,103802,2021
92801,47348,2021
92802,52289,2021
92804,53080,2021
92805,52557,2021
92806,58116,2021
92807,94165,2021
92808,106892,2021
92821,80023,2021
92823,126154,2021
92831,63653,2021
92832,58443,2021
92833,70388,2021
92835,96250,2021
92840,62558,2021
92841,57790,2021
92843,51966,2021
92844,50595,2021
92845,89768,2021
92860,84691,2021
92861,150918,2021
92865,76781,2021
92866,60376,2021
92867,81277,2021
92868,70888,2021
92869,94545,2021
92870,78923,2021
92879,65460,2021
92880,105788,2021
92881,98848,2021
92882,75408,2021
92883,97460,2021
92886,105448,2021
92887,130449,2021
93001,51108,2021
93003,70866,2021
93004,73863,2021
93010,83163,2021
93012,90264,2021
93013,71702,2021
93015,63844,2021
93021,103214,2021
93022,72031,2021
93023,68051,2021
93030,52346,2021
93033,53755,2021
93035,83512,2021
93036,64563,2021
93040,46375,2021
93041,52275,2021
93042,,2021
93043,,2021
93060,54225,2021
93063,84813,2021
93064,,2021
93065,93898,2021
93066,97163,2021
93067,43533,2021
93101,51021,2021
93103,67845,2021
93105,73673,2021
93108,110519,2021
93109,79908,2021
93110,75090,2021
93111,93810,2021
93117,56719,2021
93201,26350,2021
93202,41584,2021
93203,30204,2021
93204,29183,2021
93205,21789,2021
93206,41154,2021
93207,17411,2021
93208,9604,2021
93210,48232,2021
93212,31452,2021
93215,37132,2021
93218,46607,2021
93219,25293,2021
93220,,2021
93221,48670,2021
93222,44593,2021
93223,32861,2021
93224,51094,2021
93225,55330,2021
93226,44479,2021
93230,53929,2021
93234,23705,2021
93235,36543,2021
93238,59417,2021
93239,37794,2021
93240,24611,2021
93241,34248,2021
93242,45760,2021
93243,60753,2021
93244,46042,2021
93245,55620,2021
93247,35016,2021
93249,31111,2021
93250,35698,2021
93251,57000,2021
93252,32143,2021
93254,44265,2021
93255,37292,2021
93256,27383,2021
93257,39291,2021
93258,28482,2021
93260,23333,2021
93261,29213,2021
93262,,2021
93263,39466,2021
93265,54625,2021
93266,40341,2021
93267,31349,2021
93268,42111,2021
93270,31694,2021
93271,63802,2021
93272,44667,2021
93274,45029,2021
93276,43125,2021
93277,54284,2021
93280,40117,2021
93283,31487,2021
93285,30576,2021
93286,36394,2021
93287,62500,2021
93291,52503,2021
93292,53281,2021
93301,33787,2021
93304,36692,2021
93305,36340,2021
93306,50451,2021
93307,34243,2021
93308,44102,2021
93309,47567,2021
93311,84848,2021
93312,88350,2021
93313,60393,2021
93314,94751,2021
93401,54305,2021
93402,57734,2021
93405,37643,2021
93410,,2021
93420,67629,2021
93422,68934,2021
93424,65398,2021
93426,62391,2021
93427,66727,2021
93428,75106,2021
93429,38750,2021
93430,58043,2021
93432,58193,2021
93433,47841,2021
93434,44407,2021
93436,52864,2021
93437,56139,2021
93440,72083,2021
93441,76563,2021
93442,52850,2021
93444,62470,2021
93445,36984,2021
93446,60853,2021
93449,65682,2021
93450,50272,2021
93451,59375,2021
93452,44063,2021
93453,42885,2021
93454,51257,2021
93455,69453,2021
93458,47332,2021
93460,102232,2021
93461,65491,2021
93463,68654,2021
93465,86635,2021
93501,29765,2021
93505,54246,2021
93510,87591,2021
93512,10774,2021
93513,62396,2021
93514,56470,2021
93516,36446,2021
93517,58068,2021
93518,44141,2021
93519,18719,2021
93522,33929,2021
93523,55539,2021
93524,,2021
93526,50833,2021
93527,52667,2021
93528,31146,2021
93529,25570,2021
93530,45208,2021
93531,106875,2021
93532,66838,2021
93534,36323,2021
93535,45781,2021
93536,72232,2021
93541,49865,2021
93543,52490,2021
93544,53450,2021
93545,34946,2021
93546,64875,2021
93549,44620,2021
93550,40649,2021
93551,79357,2021
93552,57766,2021
93553,57202,2021
93554,27778,2021
93555,60530,2021
93558,46776,2021
93560,54924,2021
93561,56390,2021
93562,32311,2021
93563,110139,2021
93591,44786,2021
93592,15347,2021
93601,56638,2021
93602,65864,2021
93603,21382,2021
93604,70074,2021
93605,84583,2021
93606,39615,2021
93608,21172,2021
93609,42823,2021
93610,42753,2021
93611,80822,2021
93612,39609,2021
93614,63031,2021
93615,33209,2021
93616,43831,2021
93618,40875,2021
93619,107053,2021
93620,37104,2021
93621,22083,2021
93622,31294,2021
93623,,2021
93624,31797,2021
93625,50200,2021
93626,33000,2021
